,slice,loss_g,loss_d,sensitivity,specificity,false_positive_rate,precision,dice_score,balanced_accuracy,smooth_dice_loss,mae,method
10568,1736,0.0,0.0,0.7827815,0.99094385,0.009056148,0.7242647,0.752387,0.88686264,0.07130319,0.015195313,Majority Voting No T1c
10569,1737,0.0,0.0,0.82824427,0.9942176,0.005782421,0.7495682,0.7869447,0.9112309,0.07130319,0.009179687,Majority Voting No T1c
10570,1738,0.0,0.0,0.93802816,0.9927114,0.007288572,0.6441006,0.76376146,0.9653698,0.07130319,0.008046875,Majority Voting No T1c
10571,1739,0.0,0.0,0.9213115,0.9938723,0.006127693,0.6444954,0.75843453,0.9575919,0.07130319,0.0069921874,Majority Voting No T1c
10572,1740,0.0,0.0,0.82580644,0.99414426,0.0058557675,0.46209386,0.5925926,0.90997535,0.07130319,0.006875,Majority Voting No T1c
10573,1741,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.07130319,0.0043359376,Majority Voting No T1c
10574,1742,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.07130319,0.0012890626,Majority Voting No T1c
10575,1743,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10576,1744,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10577,1745,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10578,1746,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10579,1747,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10580,1748,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10581,1749,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10582,1750,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10583,1751,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10584,1752,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10585,1753,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10586,1754,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10587,1755,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10588,1756,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10589,1757,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10590,1758,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10591,1759,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10592,1760,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10593,1761,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10594,1762,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10595,1763,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10596,1764,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10597,1765,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10598,1766,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10599,1767,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10600,1768,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10601,1769,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10602,1770,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10603,1771,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10604,1772,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10605,1773,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10606,1774,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10607,1775,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10608,1776,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10609,1777,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10610,1778,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10611,1779,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10612,1780,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10613,1781,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10614,1782,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10615,1783,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10616,1784,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10617,1785,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10618,1786,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10619,1787,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10620,1788,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10621,1789,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10622,1790,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10623,1791,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07130319,0.0,Majority Voting No T1c
10624,1728,0.0,0.0,0.91217566,0.9930073,0.0069927108,0.9172102,0.914686,0.9525915,0.18735439,0.013320313,Majority Voting No T2
10625,1729,0.0,0.0,0.9022131,0.9909963,0.009003677,0.8916582,0.8969046,0.94660467,0.18735439,0.015742188,Majority Voting No T2
10626,1730,0.0,0.0,0.9024256,0.99188596,0.008114017,0.89453554,0.89846325,0.9471558,0.18735439,0.014453125,Majority Voting No T2
10627,1731,0.0,0.0,0.9248798,0.9885528,0.011447192,0.84886926,0.8852459,0.9567163,0.18735439,0.015585938,Majority Voting No T2
10628,1732,0.0,0.0,0.94833225,0.9840472,0.015952807,0.7906216,0.8623253,0.96618974,0.18735439,0.018085938,Majority Voting No T2
10629,1733,0.0,0.0,0.93878955,0.9819846,0.018015407,0.7583333,0.83896744,0.96038705,0.18735439,0.02046875,Majority Voting No T2
10630,1734,0.0,0.0,0.9707956,0.969277,0.030722965,0.5604651,0.7106524,0.9700363,0.18735439,0.030664062,Majority Voting No T2
10631,1735,0.0,0.0,0.9076087,0.98030794,0.019692058,0.6320969,0.745203,0.94395834,0.18735439,0.022304688,Majority Voting No T2
10632,1736,0.0,0.0,0.82913905,0.98104244,0.018957537,0.57064724,0.6760259,0.90509075,0.18735439,0.0234375,Majority Voting No T2
10633,1737,0.0,0.0,0.8339695,0.98620194,0.013798054,0.5581098,0.66870695,0.9100857,0.18735439,0.016914062,Majority Voting No T2
10634,1738,0.0,0.0,0.93802816,0.9875619,0.012438106,0.5146831,0.66467065,0.962795,0.18735439,0.013125,Majority Voting No T2
10635,1739,0.0,0.0,0.87540984,0.99146074,0.008539237,0.55279505,0.677665,0.9334353,0.18735439,0.009921875,Majority Voting No T2
10636,1740,0.0,0.0,0.6451613,0.99622715,0.0037728434,0.5102041,0.56980056,0.8206942,0.18735439,0.0058984375,Majority Voting No T2
10637,1741,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.18735439,0.0043359376,Majority Voting No T2
10638,1742,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.18735439,0.0012890626,Majority Voting No T2
10639,1743,0.0,0.0,1.0,0.99992186,7.8125e-05,0.0,0.0,0.99996096,0.18735439,7.8125e-05,Majority Voting No T2
10640,1744,0.0,0.0,1.0,0.99683595,0.0031640625,0.0,0.0,0.998418,0.18735439,0.0031640625,Majority Voting No T2
10641,1745,0.0,0.0,1.0,0.98945314,0.010546875,0.0,0.0,0.99472654,0.18735439,0.010546875,Majority Voting No T2
10642,1746,0.0,0.0,1.0,0.9834375,0.0165625,0.0,0.0,0.99171877,0.18735439,0.0165625,Majority Voting No T2
10643,1747,0.0,0.0,1.0,0.9913281,0.008671875,0.0,0.0,0.99566406,0.18735439,0.008671875,Majority Voting No T2
10644,1748,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10645,1749,0.0,0.0,1.0,0.99992186,7.8125e-05,0.0,0.0,0.99996096,0.18735439,7.8125e-05,Majority Voting No T2
10646,1750,0.0,0.0,1.0,0.99847656,0.0015234374,0.0,0.0,0.99923825,0.18735439,0.0015234374,Majority Voting No T2
10647,1751,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10648,1752,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10649,1753,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10650,1754,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10651,1755,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10652,1756,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10653,1757,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10654,1758,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10655,1759,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10656,1760,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10657,1761,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10658,1762,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10659,1763,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10660,1764,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10661,1765,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10662,1766,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10663,1767,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10664,1768,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10665,1769,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10666,1770,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10667,1771,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10668,1772,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10669,1773,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10670,1774,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10671,1775,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10672,1776,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10673,1777,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10674,1778,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10675,1779,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10676,1780,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10677,1781,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10678,1782,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10679,1783,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10680,1784,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10681,1785,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10682,1786,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10683,1787,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10684,1788,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10685,1789,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10686,1790,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10687,1791,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.18735439,0.0,Majority Voting No T2
10688,1728,0.0,0.0,0.93512976,0.98864216,0.011357857,0.8748833,0.90400386,0.9618859,0.19628727,0.015546875,Majority Voting No Flair
10689,1729,0.0,0.0,0.9387545,0.98617744,0.013822547,0.8479777,0.8910601,0.962466,0.19628727,0.017421875,Majority Voting No Flair
10690,1730,0.0,0.0,0.9283352,0.9850332,0.014966787,0.8254902,0.87389725,0.9566842,0.19628727,0.018984376,Majority Voting No Flair
10691,1731,0.0,0.0,0.92788464,0.9819101,0.018089907,0.7809813,0.84811866,0.95489734,0.19628727,0.021601563,Majority Voting No Flair
10692,1732,0.0,0.0,0.93982995,0.9784388,0.021561215,0.7346626,0.82467717,0.95913434,0.19628727,0.023867188,Majority Voting No Flair
10693,1733,0.0,0.0,0.9264099,0.97730476,0.022695271,0.71081793,0.8044192,0.9518573,0.19628727,0.025585938,Majority Voting No Flair
10694,1734,0.0,0.0,0.9707956,0.9675702,0.032429796,0.54710555,0.6998185,0.9691829,0.19628727,0.03230469,Majority Voting No Flair
10695,1735,0.0,0.0,0.92065215,0.97487843,0.025121557,0.5773688,0.7096774,0.9477653,0.19628727,0.027070312,Majority Voting No Flair
10696,1736,0.0,0.0,0.8423841,0.9729523,0.027047696,0.48623854,0.6165778,0.90766823,0.19628727,0.030898437,Majority Voting No Flair
10697,1737,0.0,0.0,0.90648854,0.9774685,0.022531504,0.45673078,0.60741687,0.9419785,0.19628727,0.023984374,Majority Voting No Flair
10698,1738,0.0,0.0,0.93521124,0.9829669,0.017033076,0.43569553,0.5944494,0.9590891,0.19628727,0.017695313,Majority Voting No Flair
10699,1739,0.0,0.0,0.89180326,0.9873493,0.012650722,0.45945945,0.606466,0.93957627,0.19628727,0.013789062,Majority Voting No Flair
10700,1740,0.0,0.0,0.7548387,0.99056786,0.009432108,0.3277311,0.45703125,0.8727033,0.19628727,0.010859375,Majority Voting No Flair
10701,1741,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.19628727,0.0043359376,Majority Voting No Flair
10702,1742,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.19628727,0.0012890626,Majority Voting No Flair
10703,1743,0.0,0.0,1.0,0.99992186,7.8125e-05,0.0,0.0,0.99996096,0.19628727,7.8125e-05,Majority Voting No Flair
10704,1744,0.0,0.0,1.0,0.99683595,0.0031640625,0.0,0.0,0.998418,0.19628727,0.0031640625,Majority Voting No Flair
10705,1745,0.0,0.0,1.0,0.98945314,0.010546875,0.0,0.0,0.99472654,0.19628727,0.010546875,Majority Voting No Flair
10706,1746,0.0,0.0,1.0,0.9834375,0.0165625,0.0,0.0,0.99171877,0.19628727,0.0165625,Majority Voting No Flair
10707,1747,0.0,0.0,1.0,0.9913281,0.008671875,0.0,0.0,0.99566406,0.19628727,0.008671875,Majority Voting No Flair
10708,1748,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10709,1749,0.0,0.0,1.0,0.99992186,7.8125e-05,0.0,0.0,0.99996096,0.19628727,7.8125e-05,Majority Voting No Flair
10710,1750,0.0,0.0,1.0,0.99847656,0.0015234374,0.0,0.0,0.99923825,0.19628727,0.0015234374,Majority Voting No Flair
10711,1751,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10712,1752,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10713,1753,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10714,1754,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10715,1755,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10716,1756,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10717,1757,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10718,1758,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10719,1759,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10720,1760,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10721,1761,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10722,1762,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10723,1763,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10724,1764,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10725,1765,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10726,1766,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10727,1767,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10728,1768,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10729,1769,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10730,1770,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10731,1771,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10732,1772,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10733,1773,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10734,1774,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10735,1775,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10736,1776,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10737,1777,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10738,1778,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10739,1779,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10740,1780,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10741,1781,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10742,1782,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10743,1783,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10744,1784,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10745,1785,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10746,1786,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10747,1787,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10748,1788,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10749,1789,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10750,1790,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10751,1791,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19628727,0.0,Majority Voting No Flair
10752,1792,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3987267,0.0,Full Training
10753,1793,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3987267,0.0,Full Training
10754,1794,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3987267,0.0,Full Training
10755,1795,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3987267,0.0,Full Training
10756,1796,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3987267,0.0,Full Training
10757,1797,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3987267,0.0,Full Training
10758,1798,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3987267,0.0,Full Training
10759,1799,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3987267,0.0,Full Training
10760,1800,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3987267,0.0,Full Training
10761,1801,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3987267,0.0,Full Training
10762,1802,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.3987267,7.8125e-05,Full Training
10763,1803,0.0,0.0,0.0,0.9981626,0.0018373729,0.0,0.0,0.4990813,0.3987267,0.0026393959,Full Training
10764,1804,0.0,0.0,0.0,0.9889715,0.011028549,0.0,0.0,0.49448574,0.3987267,0.012077055,Full Training
10765,1805,0.0,0.0,0.03846154,0.99162364,0.00837639,0.009259259,0.014925373,0.5150426,0.3987267,0.010372368,Full Training
10766,1806,0.0,0.0,0.0,0.99690026,0.003099741,0.0,0.0,0.49845013,0.3987267,0.0075566233,Full Training
10767,1807,0.0,0.0,0.0,0.99882215,0.0011778563,0.0,0.0,0.49941108,0.3987267,0.0062324647,Full Training
10768,1808,0.0,0.0,0.003717472,0.9991315,0.000868501,0.04347826,0.006849315,0.5014245,0.3987267,0.011319068,Full Training
10769,1809,0.0,0.0,0.8363636,0.9908983,0.009101702,0.54545456,0.6602871,0.91363096,0.3987267,0.01109022,Full Training
10770,1810,0.0,0.0,0.9835681,0.9781918,0.021808214,0.43285123,0.6011478,0.9808799,0.3987267,0.021713143,Full Training
10771,1811,0.0,0.0,0.9792961,0.97424054,0.025759446,0.42232144,0.5901435,0.9767683,0.3987267,0.025703697,Full Training
10772,1812,0.0,0.0,0.99281865,0.9696522,0.030347802,0.4211729,0.59144384,0.98123544,0.3987267,0.029856402,Full Training
10773,1813,0.0,0.0,0.99674267,0.9682222,0.031777795,0.43527737,0.6059406,0.98248243,0.3987267,0.031081948,Full Training
10774,1814,0.0,0.0,0.9971306,0.972172,0.027827973,0.50072044,0.6666667,0.98465127,0.3987267,0.02710356,Full Training
10775,1815,0.0,0.0,0.99866134,0.97509354,0.024906449,0.5465202,0.7064394,0.98687744,0.3987267,0.024198312,Full Training
10776,1816,0.0,0.0,0.98687667,0.97370964,0.02629036,0.5352313,0.6940471,0.98029315,0.3987267,0.025935763,Full Training
10777,1817,0.0,0.0,0.9391408,0.97467893,0.025321057,0.5565771,0.69893426,0.9569099,0.3987267,0.026523657,Full Training
10778,1818,0.0,0.0,0.9065315,0.97527516,0.02472483,0.56850284,0.6987847,0.94090337,0.3987267,0.027109113,Full Training
10779,1819,0.0,0.0,0.89451474,0.97513384,0.024866136,0.58042437,0.7040266,0.9348243,0.3987267,0.027910888,Full Training
10780,1820,0.0,0.0,0.8425492,0.97501326,0.024986753,0.5945767,0.6971694,0.90878123,0.3987267,0.030584734,Full Training
10781,1821,0.0,0.0,0.8736123,0.9731876,0.026812395,0.60965437,0.71814674,0.9233999,0.3987267,0.031414054,Full Training
10782,1822,0.0,0.0,0.92534995,0.9707165,0.02928354,0.6256572,0.74654955,0.9480332,0.3987267,0.03155473,Full Training
10783,1823,0.0,0.0,0.9811605,0.96522886,0.034771144,0.60671014,0.74978405,0.97319466,0.3987267,0.033971306,Full Training
10784,1824,0.0,0.0,0.9873949,0.9596227,0.040377297,0.5909472,0.73938125,0.97350883,0.3987267,0.038722314,Full Training
10785,1825,0.0,0.0,0.9887043,0.9541814,0.045818634,0.5740741,0.7263852,0.9714428,0.3987267,0.04377272,Full Training
10786,1826,0.0,0.0,0.99068904,0.95393723,0.04606278,0.59089226,0.74025977,0.9723131,0.3987267,0.04389766,Full Training
10787,1827,0.0,0.0,0.9854897,0.94859266,0.051407333,0.5697309,0.7220377,0.9670412,0.3987267,0.048996326,Full Training
10788,1828,0.0,0.0,0.9873563,0.94790447,0.05209556,0.5802094,0.73090833,0.9676304,0.3987267,0.049449142,Full Training
10789,1829,0.0,0.0,0.9897436,0.9518977,0.048102327,0.6022885,0.7488683,0.9708206,0.3987267,0.045406677,Full Training
10790,1830,0.0,0.0,0.9926719,0.9618064,0.03819357,0.6593036,0.79235095,0.9772392,0.3987267,0.036055602,Full Training
10791,1831,0.0,0.0,0.9972391,0.96283996,0.03716003,0.67137545,0.8024883,0.98003954,0.3987267,0.034731455,Full Training
